,X1,Site,Bearing,Point,Litter.Cover,Litter.Depth.OG,Litter.Depth,Undergrowth,Growth..2m,Canopy.Cover,Notes,Recorder,Treatment,Longitude,Latitude,Elevation,Location,Formation,Fire
1345,1999,MP-BS-02,West,30,80,28,23,"6, 7, 29",28.8,40,,,Dry SclerophyllBurnt,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt
1346,2000,MP-BS-02,West,40,50,18,13,"2, 4, 9, 15, 18, 36",28.9,50,,,Dry SclerophyllBurnt,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt
1347,2001,MP-BS-02,West,50,70,19,14,"2, 3, 23, 38, 48",19.3,80,,,Dry SclerophyllBurnt,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt
1348,2002,MP-US-02,North,10,20,49,44,57,13.3,60,,,Dry SclerophyllUnburnt,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt
1349,2003,MP-US-02,North,20,100,49,44,"9, 14, 22, 36",20.7,40,,,Dry SclerophyllUnburnt,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt
1350,2004,MP-US-02,North,30,100,30,25,"4, 21",23.6,40,,,Dry SclerophyllUnburnt,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt
1351,2005,MP-US-02,North,40,100,32,27,"12, 21",19.4,50,,,Dry SclerophyllUnburnt,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt
1352,2006,MP-US-02,North,50,100,42,37,"23, 39, 47",11.8,60,,,Dry SclerophyllUnburnt,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt
1353,2007,MP-US-02,East,10,100,28,23,10,NA,0,,,Dry SclerophyllUnburnt,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt
1354,2008,MP-US-02,East,20,90,29,24,"1, 35",11.2,30,,,Dry SclerophyllUnburnt,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt
1355,2009,MP-US-02,East,30,100,35,30,"10, 11, 12, 17, 28, 35, 46",14,50,,,Dry SclerophyllUnburnt,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt
1356,2010,MP-US-02,East,40,90,20,15,"16, 18, 31, 46, 60",15.1,30,,,Dry SclerophyllUnburnt,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt
1357,2011,MP-US-02,East,50,90,27,22,"4, 5, 8, 17, 24",8.6,40,,,Dry SclerophyllUnburnt,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt
1358,2012,MP-US-02,South,10,60,23,18,"3, 25",14.7,40,Log,,Dry SclerophyllUnburnt,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt
1359,2013,MP-US-02,South,20,100,30,25,"2, 3",17.2,10,,,Dry SclerophyllUnburnt,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt
1360,2014,MP-US-02,South,30,100,38,33,"2, 5",1.5,60,,,Dry SclerophyllUnburnt,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt
1361,2015,MP-US-02,South,40,90,39,34,,14.8,50,,,Dry SclerophyllUnburnt,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt
1362,2016,MP-US-02,South,50,100,28,23,"10, 22, 23, 28, 41",16.8,10,,,Dry SclerophyllUnburnt,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt
1363,2017,MP-US-02,West,10,100,28,23,3,20.8,70,,,Dry SclerophyllUnburnt,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt
1364,2018,MP-US-02,West,20,100,28,23,"26, 34",14.3,80,,,Dry SclerophyllUnburnt,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt
1365,2019,MP-US-02,West,30,100,49,44,,23.3,10,,,Dry SclerophyllUnburnt,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt
1366,2020,MP-US-02,West,40,90,35,30,"21, 45",9,20,,,Dry SclerophyllUnburnt,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt
1367,2021,MP-US-02,West,50,100,34,29,"19, 21, 36",NA,0,,,Dry SclerophyllUnburnt,152.711516,-29.059796,311.477,Mount Pikapene,Dry Sclerophyll,Unburnt
1368,2022,GL-BS-01,North,10,30,16,11,"1, 2, 3, 5, 6",11.8,40,,,Dry SclerophyllBurnt,152.259171,-28.823049,636.847,Gilgury,Dry Sclerophyll,Burnt
1369,2023,GL-BS-01,North,20,50,24,19,"2, 3, 4, 5, 6, 11, 15",18.4,20,,,Dry SclerophyllBurnt,152.259171,-28.823049,636.847,Gilgury,Dry Sclerophyll,Burnt
1370,2024,GL-BS-01,North,30,70,27,22,"4, 6, 13, 16",25.8,30,,,Dry SclerophyllBurnt,152.259171,-28.823049,636.847,Gilgury,Dry Sclerophyll,Burnt
1371,2025,GL-BS-01,North,40,40,21,16,"1, 2, 3, 4, 5, 6, 7, 12, 19",16.5,60,,,Dry SclerophyllBurnt,152.259171,-28.823049,636.847,Gilgury,Dry Sclerophyll,Burnt
1372,2026,GL-BS-01,North,50,20,24,19,"1, 2, 3, 4, 5, 6, 7, 8, 11",NA,0,,,Dry SclerophyllBurnt,152.259171,-28.823049,636.847,Gilgury,Dry Sclerophyll,Burnt
1373,2027,GL-BS-01,East,10,50,21,16,"5, 6, 7, 8, 10",NA,0,,,Dry SclerophyllBurnt,152.259171,-28.823049,636.847,Gilgury,Dry Sclerophyll,Burnt
1374,2028,GL-BS-01,East,20,20,13,8,1,15,20,,,Dry SclerophyllBurnt,152.259171,-28.823049,636.847,Gilgury,Dry Sclerophyll,Burnt
1375,2029,GL-BS-01,East,30,10,31,26,"4, 5, 6, 7, 9, 12, 13, 19, 23, 26",17.4,10,,,Dry SclerophyllBurnt,152.259171,-28.823049,636.847,Gilgury,Dry Sclerophyll,Burnt
1376,2030,GL-BS-01,East,40,10,15,10,"1, 2, 3, 11, 12",23.8,20,,,Dry SclerophyllBurnt,152.259171,-28.823049,636.847,Gilgury,Dry Sclerophyll,Burnt
1377,2031,GL-BS-01,East,50,10,14,9,"12, 14, 15, 17, 18, 20, 23",27.5,30,,,Dry SclerophyllBurnt,152.259171,-28.823049,636.847,Gilgury,Dry Sclerophyll,Burnt
1378,2032,GL-BS-01,South,10,50,25,20,"5, 7, 8, 20, 22",13.6,10,,,Dry SclerophyllBurnt,152.259171,-28.823049,636.847,Gilgury,Dry Sclerophyll,Burnt
1379,2033,GL-BS-01,South,20,30,32,27,"3, 5, 6, 7, 8, 9, 10, 11, 12",24.5,20,,,Dry SclerophyllBurnt,152.259171,-28.823049,636.847,Gilgury,Dry Sclerophyll,Burnt
1380,2034,GL-BS-01,South,30,30,15,10,"3, 5, 6, 7, 8, 9, 10, 11, 12",9,40,,,Dry SclerophyllBurnt,152.259171,-28.823049,636.847,Gilgury,Dry Sclerophyll,Burnt
1381,2035,GL-BS-01,South,40,10,34,29,"1, 2, 4, 5, 8, 9, 10, 20, 21, 24",12.7,50,,,Dry SclerophyllBurnt,152.259171,-28.823049,636.847,Gilgury,Dry Sclerophyll,Burnt
1382,2036,GL-BS-01,South,50,20,24,19,"3, 4, 9, 13, 14, 15, 16, 17, 22",21,40,,,Dry SclerophyllBurnt,152.259171,-28.823049,636.847,Gilgury,Dry Sclerophyll,Burnt
1383,2037,GL-BS-01,West,10,10,27,22,"3, 4, 5, 6, 7, 8, 11, 15, 20",NA,0,Log,,Dry SclerophyllBurnt,152.259171,-28.823049,636.847,Gilgury,Dry Sclerophyll,Burnt
1384,2038,GL-BS-01,West,20,20,19,14,"3, 8, 9, 10, 14",21.2,20,,,Dry SclerophyllBurnt,152.259171,-28.823049,636.847,Gilgury,Dry Sclerophyll,Burnt
1385,2039,GL-BS-01,West,30,10,7,2,"4, 5",13.9,50,,,Dry SclerophyllBurnt,152.259171,-28.823049,636.847,Gilgury,Dry Sclerophyll,Burnt
1386,2040,GL-BS-01,West,40,50,22,17,"1, 2",25.6,40,,,Dry SclerophyllBurnt,152.259171,-28.823049,636.847,Gilgury,Dry Sclerophyll,Burnt
1387,2041,GL-BS-01,West,50,20,18,13,"1, 3, 5, 6",8.4,50,,,Dry SclerophyllBurnt,152.259171,-28.823049,636.847,Gilgury,Dry Sclerophyll,Burnt
1388,2042,GL-US-01,North,10,100,28,23,13,3.8,70,,,Dry SclerophyllUnburnt,152.25763,-28.823581,636.352,Gilgury,Dry Sclerophyll,Unburnt
1389,2043,GL-US-01,North,20,90,20,15,12,0.8,70,,,Dry SclerophyllUnburnt,152.25763,-28.823581,636.352,Gilgury,Dry Sclerophyll,Unburnt
1390,2044,GL-US-01,North,30,100,30,25,"1, 2, 4, 21, 26, 56",9.4,50,,,Dry SclerophyllUnburnt,152.25763,-28.823581,636.352,Gilgury,Dry Sclerophyll,Unburnt
1391,2045,GL-US-01,North,40,100,24,19,,19.9,40,,,Dry SclerophyllUnburnt,152.25763,-28.823581,636.352,Gilgury,Dry Sclerophyll,Unburnt
1392,2046,GL-US-01,North,50,100,41,36,,12.8,70,,,Dry SclerophyllUnburnt,152.25763,-28.823581,636.352,Gilgury,Dry Sclerophyll,Unburnt
1393,2047,GL-US-01,East,10,100,26,21,,18.9,50,,,Dry SclerophyllUnburnt,152.25763,-28.823581,636.352,Gilgury,Dry Sclerophyll,Unburnt
1394,2048,GL-US-01,East,20,90,39,34,1,13.1,10,,,Dry SclerophyllUnburnt,152.25763,-28.823581,636.352,Gilgury,Dry Sclerophyll,Unburnt
1395,2049,GL-US-01,East,30,100,24,19,,3.1,40,,,Dry SclerophyllUnburnt,152.25763,-28.823581,636.352,Gilgury,Dry Sclerophyll,Unburnt
1396,2050,GL-US-01,East,40,100,29,24,,21.9,30,,,Dry SclerophyllUnburnt,152.25763,-28.823581,636.352,Gilgury,Dry Sclerophyll,Unburnt
1397,2051,GL-US-01,East,50,100,52,47,8,3.5,70,,,Dry SclerophyllUnburnt,152.25763,-28.823581,636.352,Gilgury,Dry Sclerophyll,Unburnt
1398,2052,GL-US-01,South,10,90,28,23,10,4.4,80,,,Dry SclerophyllUnburnt,152.25763,-28.823581,636.352,Gilgury,Dry Sclerophyll,Unburnt
1399,2053,GL-US-01,South,20,100,35,30,"4, 7, 10",4.8,10,,,Dry SclerophyllUnburnt,152.25763,-28.823581,636.352,Gilgury,Dry Sclerophyll,Unburnt
1400,2054,GL-US-01,South,30,80,31,26,"3, 10",1.4,80,,,Dry SclerophyllUnburnt,152.25763,-28.823581,636.352,Gilgury,Dry Sclerophyll,Unburnt
1401,2055,GL-US-01,South,40,100,38,33,"12, 131",16.7,30,,,Dry SclerophyllUnburnt,152.25763,-28.823581,636.352,Gilgury,Dry Sclerophyll,Unburnt
1402,2056,GL-US-01,South,50,100,36,31,8,3.4,20,,,Dry SclerophyllUnburnt,152.25763,-28.823581,636.352,Gilgury,Dry Sclerophyll,Unburnt
1403,2057,GL-US-01,West,10,80,24,19,"8, 11",7.1,70,,,Dry SclerophyllUnburnt,152.25763,-28.823581,636.352,Gilgury,Dry Sclerophyll,Unburnt
1404,2058,GL-US-01,West,20,100,24,19,1,11.6,80,,,Dry SclerophyllUnburnt,152.25763,-28.823581,636.352,Gilgury,Dry Sclerophyll,Unburnt
1405,2059,GL-US-01,West,30,100,33,28,4,21.8,20,,,Dry SclerophyllUnburnt,152.25763,-28.823581,636.352,Gilgury,Dry Sclerophyll,Unburnt
1406,2060,GL-US-01,West,40,90,27,22,"1, 2, 13",14.4,60,,,Dry SclerophyllUnburnt,152.25763,-28.823581,636.352,Gilgury,Dry Sclerophyll,Unburnt
1407,2061,GL-US-01,West,50,90,31,26,"3, 5, 9, 14, 15, 17",28.8,10,,,Dry SclerophyllUnburnt,152.25763,-28.823581,636.352,Gilgury,Dry Sclerophyll,Unburnt
1408,2062,GL-BS-02,North,10,10,20,15,"14, 22",NA,0,,,Dry SclerophyllBurnt,152.260362,-28.826109,623.084,Gilgury,Dry Sclerophyll,Burnt
1409,2063,GL-BS-02,North,20,30,25,20,"10, 11, 22",NA,0,,,Dry SclerophyllBurnt,152.260362,-28.826109,623.084,Gilgury,Dry Sclerophyll,Burnt
1410,2064,GL-BS-02,North,30,0,12,7,"11, 15, 17",NA,0,,,Dry SclerophyllBurnt,152.260362,-28.826109,623.084,Gilgury,Dry Sclerophyll,Burnt
1411,2065,GL-BS-02,North,40,30,23,18,"5, 6, 13, 16, 40",NA,0,,,Dry SclerophyllBurnt,152.260362,-28.826109,623.084,Gilgury,Dry Sclerophyll,Burnt
1412,2066,GL-BS-02,North,50,20,16,11,"1, 12, 14, 25",23.8,10,,,Dry SclerophyllBurnt,152.260362,-28.826109,623.084,Gilgury,Dry Sclerophyll,Burnt
1413,2067,GL-BS-02,East,10,20,18,13,"3, 5, 7",24.4,40,,,Dry SclerophyllBurnt,152.260362,-28.826109,623.084,Gilgury,Dry Sclerophyll,Burnt
1414,2068,GL-BS-02,East,20,30,20,15,"3, 4, 5",7,20,,,Dry SclerophyllBurnt,152.260362,-28.826109,623.084,Gilgury,Dry Sclerophyll,Burnt
1415,2069,GL-BS-02,East,30,10,16,11,"1, 2, 3, 12, 14",NA,0,,,Dry SclerophyllBurnt,152.260362,-28.826109,623.084,Gilgury,Dry Sclerophyll,Burnt
1416,2070,GL-BS-02,East,40,10,22,17,"6, 7, 11, 14",NA,0,,,Dry SclerophyllBurnt,152.260362,-28.826109,623.084,Gilgury,Dry Sclerophyll,Burnt
1417,2071,GL-BS-02,East,50,10,14,9,"2, 6, 8, 10, 14, 19, 23, 27",NA,0,,,Dry SclerophyllBurnt,152.260362,-28.826109,623.084,Gilgury,Dry Sclerophyll,Burnt
1418,2072,GL-BS-02,South,10,40,24,19,"2, 4, 7, 8",20.8,10,,,Dry SclerophyllBurnt,152.260362,-28.826109,623.084,Gilgury,Dry Sclerophyll,Burnt
1419,2073,GL-BS-02,South,20,10,16,11,"1, 2, 3, 4, 5, 6, 7",NA,0,,,Dry SclerophyllBurnt,152.260362,-28.826109,623.084,Gilgury,Dry Sclerophyll,Burnt
1420,2074,GL-BS-02,South,30,70,23,18,,16,80,,,Dry SclerophyllBurnt,152.260362,-28.826109,623.084,Gilgury,Dry Sclerophyll,Burnt
1421,2075,GL-BS-02,South,40,50,22,17,"1, 3, 14, 21",6.2,40,,,Dry SclerophyllBurnt,152.260362,-28.826109,623.084,Gilgury,Dry Sclerophyll,Burnt
1422,2076,GL-BS-02,South,50,80,19,14,"3, 4, 10, 34",NA,0,,,Dry SclerophyllBurnt,152.260362,-28.826109,623.084,Gilgury,Dry Sclerophyll,Burnt
1423,2077,GL-BS-02,West,10,10,13,8,"4, 5, 9, 10, 11, 15, 18, 19, 30, 31, 38",NA,0,,,Dry SclerophyllBurnt,152.260362,-28.826109,623.084,Gilgury,Dry Sclerophyll,Burnt
1424,2078,GL-BS-02,West,20,40,27,22,"3, 4, 10, 14, 32",8.5,10,,,Dry SclerophyllBurnt,152.260362,-28.826109,623.084,Gilgury,Dry Sclerophyll,Burnt
1425,2079,GL-BS-02,West,30,50,25,20,"1, 2, 3, 4, 5, 6, 7, 8, 10",1.6,80,,,Dry SclerophyllBurnt,152.260362,-28.826109,623.084,Gilgury,Dry Sclerophyll,Burnt
1426,2080,GL-BS-02,West,40,50,23,18,"4, 5, 13, 14, 25, 33, 36",NA,0,,,Dry SclerophyllBurnt,152.260362,-28.826109,623.084,Gilgury,Dry Sclerophyll,Burnt
1427,2081,GL-BS-02,West,50,10,15,10,,11.1,70,,,Dry SclerophyllBurnt,152.260362,-28.826109,623.084,Gilgury,Dry Sclerophyll,Burnt
1428,2082,GL-US-02,North,10,100,27,22,"6, 16",16.6,10,,,Dry SclerophyllUnburnt,152.258527,-28.826507,615.037,Gilgury,Dry Sclerophyll,Unburnt
1429,2083,GL-US-02,North,20,70,52,47,,5.5,40,Log,,Dry SclerophyllUnburnt,152.258527,-28.826507,615.037,Gilgury,Dry Sclerophyll,Unburnt
1430,2084,GL-US-02,North,30,100,39,34,"12, 13, 22",3.3,60,,,Dry SclerophyllUnburnt,152.258527,-28.826507,615.037,Gilgury,Dry Sclerophyll,Unburnt
1431,2085,GL-US-02,North,40,100,27,22,1,14.5,10,,,Dry SclerophyllUnburnt,152.258527,-28.826507,615.037,Gilgury,Dry Sclerophyll,Unburnt
1432,2086,GL-US-02,North,50,80,46,41,"1, 4, 6, 12, 22, 26, 31",7.5,50,,,Dry SclerophyllUnburnt,152.258527,-28.826507,615.037,Gilgury,Dry Sclerophyll,Unburnt
1433,2087,GL-US-02,East,10,100,37,32,"1, 4, 16",5.7,80,,,Dry SclerophyllUnburnt,152.258527,-28.826507,615.037,Gilgury,Dry Sclerophyll,Unburnt
1434,2088,GL-US-02,East,20,100,22,17,,9.1,40,,,Dry SclerophyllUnburnt,152.258527,-28.826507,615.037,Gilgury,Dry Sclerophyll,Unburnt
1435,2089,GL-US-02,East,30,100,25,20,"7, 8",3.4,40,,,Dry SclerophyllUnburnt,152.258527,-28.826507,615.037,Gilgury,Dry Sclerophyll,Unburnt
1436,2090,GL-US-02,East,40,100,31,26,,0.8,30,,,Dry SclerophyllUnburnt,152.258527,-28.826507,615.037,Gilgury,Dry Sclerophyll,Unburnt
1437,2091,GL-US-02,East,50,100,34,29,1,9.6,30,,,Dry SclerophyllUnburnt,152.258527,-28.826507,615.037,Gilgury,Dry Sclerophyll,Unburnt
1438,2092,GL-US-02,South,10,100,26,21,"1, 2",12.1,30,,,Dry SclerophyllUnburnt,152.258527,-28.826507,615.037,Gilgury,Dry Sclerophyll,Unburnt
1439,2093,GL-US-02,South,20,100,17,12,,6.4,10,,,Dry SclerophyllUnburnt,152.258527,-28.826507,615.037,Gilgury,Dry Sclerophyll,Unburnt
1440,2094,GL-US-02,South,30,100,24,19,"11, 12",12.4,80,,,Dry SclerophyllUnburnt,152.258527,-28.826507,615.037,Gilgury,Dry Sclerophyll,Unburnt
1441,2095,GL-US-02,South,40,100,36,31,"2, 16, 49",15.8,40,,,Dry SclerophyllUnburnt,152.258527,-28.826507,615.037,Gilgury,Dry Sclerophyll,Unburnt
1442,2096,GL-US-02,South,50,100,30,25,"11, 23",15.1,40,,,Dry SclerophyllUnburnt,152.258527,-28.826507,615.037,Gilgury,Dry Sclerophyll,Unburnt
1443,2097,GL-US-02,West,10,80,18,13,"1, 6",6.7,10,,,Dry SclerophyllUnburnt,152.258527,-28.826507,615.037,Gilgury,Dry Sclerophyll,Unburnt
1444,2098,GL-US-02,West,20,100,36,31,"3, 6, 7, 13, 14, 15, 19",NA,0,,,Dry SclerophyllUnburnt,152.258527,-28.826507,615.037,Gilgury,Dry Sclerophyll,Unburnt
1445,2099,GL-US-02,West,30,100,36,31,"8, 9, 12",19.2,50,,,Dry SclerophyllUnburnt,152.258527,-28.826507,615.037,Gilgury,Dry Sclerophyll,Unburnt
1446,2100,GL-US-02,West,40,100,32,27,,8.9,70,,,Dry SclerophyllUnburnt,152.258527,-28.826507,615.037,Gilgury,Dry Sclerophyll,Unburnt
1447,2101,GL-US-02,West,50,90,24,19,"3, 4, 7",15.3,40,,,Dry SclerophyllUnburnt,152.258527,-28.826507,615.037,Gilgury,Dry Sclerophyll,Unburnt
1448,2102,GL-BS-03,North,10,60,28,23,"4, 12, 29",13.4,10,,,Dry SclerophyllBurnt,152.291746,-28.878396,578.778,Gilgury,Dry Sclerophyll,Burnt
1449,2103,GL-BS-03,North,20,40,21,16,"1, 3, 7, 12, 13, 23",NA,0,,,Dry SclerophyllBurnt,152.291746,-28.878396,578.778,Gilgury,Dry Sclerophyll,Burnt
1450,2104,GL-BS-03,North,30,70,27,22,"1, 5, 6, 9, 11, 21, 26, 31, 38, 45, 52, 70",6.2,30,,,Dry SclerophyllBurnt,152.291746,-28.878396,578.778,Gilgury,Dry Sclerophyll,Burnt
1451,2105,GL-BS-03,North,40,60,21,16,"1, 2, 3, 4, 5, 11, 19",5.3,50,,,Dry SclerophyllBurnt,152.291746,-28.878396,578.778,Gilgury,Dry Sclerophyll,Burnt
1452,2106,GL-BS-03,North,50,60,24,19,"5, 6, 7, 9, 10, 16, 17, 19, 21, 27, 83",6.8,60,,,Dry SclerophyllBurnt,152.291746,-28.878396,578.778,Gilgury,Dry Sclerophyll,Burnt
1453,2107,GL-BS-03,East,10,50,26,21,"3, 4, 8, 11, 16",22.5,20,,,Dry SclerophyllBurnt,152.291746,-28.878396,578.778,Gilgury,Dry Sclerophyll,Burnt
1454,2108,GL-BS-03,East,20,50,20,15,"2, 3, 6, 8, 12",12.2,10,,,Dry SclerophyllBurnt,152.291746,-28.878396,578.778,Gilgury,Dry Sclerophyll,Burnt
1455,2109,GL-BS-03,East,30,40,18,13,"3, 6",16.7,10,,,Dry SclerophyllBurnt,152.291746,-28.878396,578.778,Gilgury,Dry Sclerophyll,Burnt
1456,2110,GL-BS-03,East,40,30,17,12,"4, 10",12.1,10,,,Dry SclerophyllBurnt,152.291746,-28.878396,578.778,Gilgury,Dry Sclerophyll,Burnt
1457,2111,GL-BS-03,East,50,20,12,7,"1, 2, 4, 5, 6, 7, 8, 9, 10, 12, 13, 22, 28",11.6,30,,,Dry SclerophyllBurnt,152.291746,-28.878396,578.778,Gilgury,Dry Sclerophyll,Burnt
1458,2112,GL-BS-03,South,10,50,18,13,"6, 7, 8, 9, 10, 12, 16, 23, 27, 34, 35, 37",NA,0,,,Dry SclerophyllBurnt,152.291746,-28.878396,578.778,Gilgury,Dry Sclerophyll,Burnt
1459,2113,GL-BS-03,South,20,40,19,14,"12, 21, 22, 28, 30, 39, 44, 52, 58, 62, 65, 66, 67",NA,0,,,Dry SclerophyllBurnt,152.291746,-28.878396,578.778,Gilgury,Dry Sclerophyll,Burnt
1460,2114,GL-BS-03,South,30,10,9,4,"1, 4, 5, 10, 12",NA,0,,,Dry SclerophyllBurnt,152.291746,-28.878396,578.778,Gilgury,Dry Sclerophyll,Burnt
1461,2115,GL-BS-03,South,40,20,14,9,"2, 4, 5, 6, 7, 8, 9, 16, 18, 19, 20, 23, 25, 26, 29, 30, 31, 32, 33, 34",17.9,20,,,Dry SclerophyllBurnt,152.291746,-28.878396,578.778,Gilgury,Dry Sclerophyll,Burnt
1462,2116,GL-BS-03,South,50,30,16,11,"3, 9, 34, 35, 38, 42, 43, 52, 62, 66, 74",8.2,30,,,Dry SclerophyllBurnt,152.291746,-28.878396,578.778,Gilgury,Dry Sclerophyll,Burnt
1463,2117,GL-BS-03,West,10,40,22,17,"2, 5, 15, 37",13.8,10,,,Dry SclerophyllBurnt,152.291746,-28.878396,578.778,Gilgury,Dry Sclerophyll,Burnt
1464,2118,GL-BS-03,West,20,50,20,15,"3, 10",12.9,60,,,Dry SclerophyllBurnt,152.291746,-28.878396,578.778,Gilgury,Dry Sclerophyll,Burnt
1465,2119,GL-BS-03,West,30,30,17,12,"2, 5, 6, 7, 8, 9, 13, 14, 21, 37",NA,0,,,Dry SclerophyllBurnt,152.291746,-28.878396,578.778,Gilgury,Dry Sclerophyll,Burnt
1466,2120,GL-BS-03,West,40,20,14,9,"8, 9, 19, 34",NA,0,Dry creek bed,,Dry SclerophyllBurnt,152.291746,-28.878396,578.778,Gilgury,Dry Sclerophyll,Burnt
1467,2121,GL-BS-03,West,50,10,9,4,"1, 2, 3, 5, 6, 7, 8, 9, 12, 14, 26",NA,70,Dry creek bed,,Dry SclerophyllBurnt,152.291746,-28.878396,578.778,Gilgury,Dry Sclerophyll,Burnt
1468,2122,GL-US-03,North,10,100,32,27,"2, 7, 11, 13, 14, 15, 16, 24, 25",14.5,40,,,Dry SclerophyllUnburnt,152.289634,-28.878092,601.135,Gilgury,Dry Sclerophyll,Unburnt
1469,2123,GL-US-03,North,20,90,23,18,"4, 8, 9, 10, 11, 12, 13, 15, 16, 24, 25",14.8,30,,,Dry SclerophyllUnburnt,152.289634,-28.878092,601.135,Gilgury,Dry Sclerophyll,Unburnt
1470,2124,GL-US-03,North,30,90,23,18,"6, 16, 23",NA,0,,,Dry SclerophyllUnburnt,152.289634,-28.878092,601.135,Gilgury,Dry Sclerophyll,Unburnt
1471,2125,GL-US-03,North,40,80,20,15,"4, 6, 10, 20",NA,0,,,Dry SclerophyllUnburnt,152.289634,-28.878092,601.135,Gilgury,Dry Sclerophyll,Unburnt
1472,2126,GL-US-03,North,50,80,29,24,"9, 10, 19, 20, 52",13.5,20,,,Dry SclerophyllUnburnt,152.289634,-28.878092,601.135,Gilgury,Dry Sclerophyll,Unburnt
1473,2127,GL-US-03,East,10,30,23,18,"6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 19, 23",14.1,20,,,Dry SclerophyllUnburnt,152.289634,-28.878092,601.135,Gilgury,Dry Sclerophyll,Unburnt
1474,2128,GL-US-03,East,20,50,14,9,19,NA,0,,,Dry SclerophyllUnburnt,152.289634,-28.878092,601.135,Gilgury,Dry Sclerophyll,Unburnt
1475,2129,GL-US-03,East,30,40,19,14,"4, 5, 6, 7, 8, 9, 10, 12, 16, 20, 33",NA,0,,,Dry SclerophyllUnburnt,152.289634,-28.878092,601.135,Gilgury,Dry Sclerophyll,Unburnt
1476,2130,GL-US-03,East,40,20,19,14,"4, 5, 6, 7, 8, 9",2.6,30,,,Dry SclerophyllUnburnt,152.289634,-28.878092,601.135,Gilgury,Dry Sclerophyll,Unburnt
1477,2131,GL-US-03,East,50,80,17,12,"6, 7, 8, 14, 15, 19, 21",NA,0,,,Dry SclerophyllUnburnt,152.289634,-28.878092,601.135,Gilgury,Dry Sclerophyll,Unburnt
1478,2132,GL-US-03,South,10,100,24,19,"4, 16, 17, 50",9.8,10,,,Dry SclerophyllUnburnt,152.289634,-28.878092,601.135,Gilgury,Dry Sclerophyll,Unburnt
1479,2133,GL-US-03,South,20,100,47,42,"1, 10, 12, 13, 14, 15, 16, 18, 22, 25, 32, 70, 176",1.2,30,,,Dry SclerophyllUnburnt,152.289634,-28.878092,601.135,Gilgury,Dry Sclerophyll,Unburnt
1480,2134,GL-US-03,South,30,100,59,54,"3, 4, 5, 6, 7, 8, 9, 10, 14, 18, 19, 20, 21, 22, 25, 32, 166",1,40,,,Dry SclerophyllUnburnt,152.289634,-28.878092,601.135,Gilgury,Dry Sclerophyll,Unburnt
1481,2135,GL-US-03,South,40,90,29,24,"9, 10, 11, 12, 13, 14, 15, 16, 17, 21, 24, 35, 38, 40, 63, 66, 76, 82, 100",15.3,10,,,Dry SclerophyllUnburnt,152.289634,-28.878092,601.135,Gilgury,Dry Sclerophyll,Unburnt
1482,2136,GL-US-03,South,50,40,18,13,"4, 12, 14, 19, 31, 181, 182, 190, 191, 192, 193, 194, 195, 197, 198, 199",0.2,20,,,Dry SclerophyllUnburnt,152.289634,-28.878092,601.135,Gilgury,Dry Sclerophyll,Unburnt
1483,2137,GL-US-03,West,10,70,28,23,"6, 11, 14, 15, 16, 59",11.6,20,,,Dry SclerophyllUnburnt,152.289634,-28.878092,601.135,Gilgury,Dry Sclerophyll,Unburnt
1484,2138,GL-US-03,West,20,80,29,24,"3, 11, 12, 18",15.9,30,,,Dry SclerophyllUnburnt,152.289634,-28.878092,601.135,Gilgury,Dry Sclerophyll,Unburnt
1485,2139,GL-US-03,West,30,90,31,26,"1, 6, 7, 10, 15, 52",12.4,30,,,Dry SclerophyllUnburnt,152.289634,-28.878092,601.135,Gilgury,Dry Sclerophyll,Unburnt
